locale,date,month,year,dateid,x,y,weight,count,price,adj_price,adj_revenue,lat,lon,predictions,predictions_u,residuals,stnderror,u,e
"Three Rivers Livestock Auction, TX",Jan 2006,1,2006,Jan 2006_127,-205767.72,-1342862.6,450.85941,1785,121.58414,150.82776,978489.75,28.466249,-98.176018,6.3945632,6.1728082,-.28340754,.00045062759,-.22175483,-.061652705
"Three Rivers Livestock Auction, TX",Feb 2006,2,2006,Feb 2006_127,-205767.72,-1342862.6,418.33319,1591,127.83356,158.58031,850819.44,28.466249,-98.176018,6.3945632,6.1728082,-.3582848,.00045062759,-.22175483,-.13652997
"Three Rivers Livestock Auction, TX",Mar 2006,3,2006,Mar 2006_127,-205767.72,-1342862.6,409.04547,1308,127.9318,158.70218,684475.44,28.466249,-98.176018,6.3961463,6.1743913,-.38231996,.00044367899,-.22175483,-.16056512
"Three Rivers Livestock Auction, TX",Apr 2006,4,2006,Apr 2006_127,-205767.72,-1342862.6,445.27692,1368,128.40433,159.28835,782160.63,28.466249,-98.176018,6.3956776,6.1739225,-.29698125,.00020401934,-.22175483,-.075226396
"Three Rivers Livestock Auction, TX",Jun 2006,6,2006,Jun 2006_127,-205767.72,-1342862.6,374.34784,1096,123.8063,153.5844,507958.97,28.466249,-98.176018,6.3897228,6.1679678,-.46453765,.0011890397,-.22175483,-.2427828
"Three Rivers Livestock Auction, TX",Jul 2006,7,2006,Jul 2006_127,-205767.72,-1342862.6,389.02823,1319,125.20989,155.32558,642487.31,28.466249,-98.176018,6.388917,6.1671624,-.42526492,.0014208194,-.22175483,-.20351008
"Three Rivers Livestock Auction, TX",Aug 2006,8,2006,Aug 2006_127,-205767.72,-1342862.6,412.54593,1265,119.10019,147.74637,621548.88,28.466249,-98.176018,6.3922405,6.1704855,-.36989293,.00050731195,-.22175483,-.14813809
"Three Rivers Livestock Auction, TX",Sep 2006,9,2006,Sep 2006_127,-205767.72,-1342862.6,419.49741,1805,120.15834,149.05902,909830.38,28.466249,-98.176018,6.3922405,6.1704855,-.35318312,.00050731195,-.22175483,-.13142829
"Three Rivers Livestock Auction, TX",Oct 2006,10,2006,Oct 2006_127,-205767.72,-1342862.6,471.48279,1418,113.64471,140.97871,759786,28.466249,-98.176018,6.3922405,6.1704855,-.23635802,.00050731195,-.22175483,-.014603182
"Three Rivers Livestock Auction, TX",Nov 2006,11,2006,Nov 2006_127,-205767.72,-1342862.6,501.41394,1123,104.17088,129.22623,586573.56,28.466249,-98.176018,6.3922405,6.1704855,-.17480835,.00050731195,-.22175483,.046946481
"Three Rivers Livestock Auction, TX",Dec 2006,12,2006,Dec 2006_127,-205767.72,-1342862.6,476.18637,1374,97.33181,120.74222,636822.63,28.466249,-98.176018,6.3922405,6.1704855,-.22643122,.00050731195,-.22175483,-.0046763858
"Three Rivers Livestock Auction, TX",Jan 2007,1,2007,Jan 2007_127,-205767.72,-1342862.6,475.40878,903,100.04976,120.70122,429507.75,28.466249,-98.176018,6.3922405,6.1704855,-.22806534,.00050731195,-.22175483,-.0063105067
"Three Rivers Livestock Auction, TX",Feb 2007,2,2007,Feb 2007_127,-205767.72,-1342862.6,447.3222,1403,107.09171,129.1967,672100.06,28.466249,-98.176018,6.3922405,6.1704855,-.28896126,.00050731195,-.22175483,-.067206427
"Three Rivers Livestock Auction, TX",Mar 2007,3,2007,Mar 2007_127,-205767.72,-1342862.6,474.43231,1356,114.87144,138.58226,739002.69,28.466249,-98.176018,6.3958306,6.1740761,-.23371184,.0019635102,-.22175483,-.011956999
"Three Rivers Livestock Auction, TX",Apr 2007,4,2007,Apr 2007_127,-205767.72,-1342862.6,483.97202,1066,116.41025,140.43869,600576.94,28.466249,-98.176018,6.3952413,6.1734862,-.21321438,.0016531277,-.22175483,.0085404599
"Three Rivers Livestock Auction, TX",May 2007,5,2007,May 2007_127,-205767.72,-1342862.6,483.34741,1204,114.12825,137.68567,664169.69,28.466249,-98.176018,6.3950291,6.173274,-.2142933,.0015426148,-.22175483,.0074615348
"Three Rivers Livestock Auction, TX",Jun 2007,6,2007,Jun 2007_127,-205767.72,-1342862.6,501.32242,1192,108.42203,130.80162,647904.38,28.466249,-98.176018,6.3951921,6.1734376,-.1779429,.0015067611,-.22175483,.04381194
"Three Rivers Livestock Auction, TX",Jul 2007,7,2007,Jul 2007_127,-205767.72,-1342862.6,502.25616,990,113.5036,136.93208,564378.06,28.466249,-98.176018,6.394094,6.1723394,-.17498362,.0017592949,-.22175483,.046771217
"Three Rivers Livestock Auction, TX",Aug 2007,8,2007,Aug 2007_127,-205767.72,-1342862.6,492.49521,1674,116.71632,140.80795,962252.56,28.466249,-98.176018,6.3975377,6.1757832,-.19805294,.0011030964,-.22175483,.023701897
"Three Rivers Livestock Auction, TX",Sep 2007,9,2007,Sep 2007_127,-205767.72,-1342862.6,516.5639,1897,112.10809,135.24854,1098571.5,28.466249,-98.176018,6.3975377,6.1757832,-.15033871,.0011030964,-.22175483,.071416132
"Three Rivers Livestock Auction, TX",Oct 2007,10,2007,Oct 2007_127,-205767.72,-1342862.6,502.50677,1315,100.91634,121.74666,666851.5,28.466249,-98.176018,6.3975377,6.1757832,-.17792851,.0011030964,-.22175483,.043826334
"Three Rivers Livestock Auction, TX",Nov 2007,11,2007,Nov 2007_127,-205767.72,-1342862.6,518.96887,1782,95.573677,115.30121,883867.75,28.466249,-98.176018,6.3975377,6.1757832,-.14569384,.0011030964,-.22175483,.076061003
"Three Rivers Livestock Auction, TX",Dec 2007,12,2007,Dec 2007_127,-205767.72,-1342862.6,504.59958,1364,100.87672,121.69888,694308.06,28.466249,-98.176018,6.3975377,6.1757832,-.17377239,.0011030964,-.22175483,.047982447
"Three Rivers Livestock Auction, TX",Jan 2008,1,2008,Jan 2008_127,-205767.72,-1342862.6,467.59573,1182,96.301514,111.8608,532256.69,28.466249,-98.176018,6.3975377,6.1757832,-.24993378,.0011030964,-.22175483,-.02817894
"Three Rivers Livestock Auction, TX",Feb 2008,2,2008,Feb 2008_127,-205767.72,-1342862.6,461.61227,1276,103.32693,120.02131,608613.5,28.466249,-98.176018,6.3975377,6.1757832,-.26281267,.0011030964,-.22175483,-.041057833
"Three Rivers Livestock Auction, TX",Mar 2008,3,2008,Mar 2008_127,-205767.72,-1342862.6,444.41061,1762,104.37024,121.23318,817272.75,28.466249,-98.176018,6.3937445,6.1719894,-.29699567,.00099671923,-.22175483,-.075240828
"Three Rivers Livestock Auction, TX",Apr 2008,4,2008,Apr 2008_127,-205767.72,-1342862.6,466.75647,1631,94.402252,109.65468,718665.31,28.466249,-98.176018,6.3951859,6.1734309,-.24937806,.00024352614,-.22175483,-.027623214
"Three Rivers Livestock Auction, TX",May 2008,5,2008,May 2008_127,-205767.72,-1342862.6,442.51147,2381,101.99165,118.47028,1074604.3,28.466249,-98.176018,6.3956981,6.173943,-.30323172,.00016769387,-.22175483,-.081476882
"Three Rivers Livestock Auction, TX",Jun 2008,6,2008,Jun 2008_127,-205767.72,-1342862.6,456.06314,1668,100.70077,116.97083,766044.13,28.466249,-98.176018,6.3991666,6.177412,-.27653569,.0011206681,-.22175483,-.054780863
"Three Rivers Livestock Auction, TX",Jul 2008,7,2008,Jul 2008_127,-205767.72,-1342862.6,467.0943,1331,99.697166,115.80508,619819.81,28.466249,-98.176018,6.3983226,6.176568,-.25179163,.00087346009,-.22175483,-.030036779
"Three Rivers Livestock Auction, TX",Aug 2008,8,2008,Aug 2008_127,-205767.72,-1342862.6,466.66165,1468,104.5272,121.41549,716073.31,28.466249,-98.176018,6.3964453,6.1746902,-.25084063,.0003381219,-.22175483,-.029085783
"Three Rivers Livestock Auction, TX",Sep 2008,9,2008,Sep 2008_127,-205767.72,-1342862.6,492.09305,2009,105.74391,122.82879,1045400.1,28.466249,-98.176018,6.3964453,6.1746902,-.19777723,.0003381219,-.22175483,.023977609
"Three Rivers Livestock Auction, TX",Oct 2008,10,2008,Oct 2008_127,-205767.72,-1342862.6,530.62799,2508,89.024979,103.40861,1184757.8,28.466249,-98.176018,6.3964453,6.1746902,-.12238403,.0003381219,-.22175483,.099370807
"Three Rivers Livestock Auction, TX",Nov 2008,11,2008,Nov 2008_127,-205767.72,-1342862.6,538.25836,3377,84.190262,97.792747,1530325.1,28.466249,-98.176018,6.3964453,6.1746902,-.10810658,.0003381219,-.22175483,.11364827
"Three Rivers Livestock Auction, TX",Dec 2008,12,2008,Dec 2008_127,-205767.72,-1342862.6,510.84851,1670,78.185402,90.817688,667012.94,28.466249,-98.176018,6.3964453,6.1746902,-.16037221,.0003381219,-.22175483,.061382622
"Three Rivers Livestock Auction, TX",Jan 2009,1,2009,Jan 2009_127,-205767.72,-1342862.6,509.22675,2503,86.633553,100.9901,1104226.5,28.466249,-98.176018,6.3964453,6.1746902,-.16355176,.0003381219,-.22175483,.058203071
"Three Rivers Livestock Auction, TX",Feb 2009,2,2009,Feb 2009_127,-205767.72,-1342862.6,482.32425,750,88.79493,103.50965,321209.59,28.466249,-98.176018,6.3964453,6.1746902,-.21782871,.0003381219,-.22175483,.0039261295
"Three Rivers Livestock Auction, TX",Mar 2009,3,2009,Mar 2009_127,-205767.72,-1342862.6,494.1163,2170,91.967186,107.2076,986101.94,28.466249,-98.176018,6.3962364,6.1744814,-.19346575,.00036450938,-.22175483,.028289085
"Three Rivers Livestock Auction, TX",Apr 2009,4,2009,Apr 2009_127,-205767.72,-1342862.6,453.5307,1696,97.543068,113.7075,750289.63,28.466249,-98.176018,6.3966441,6.1748891,-.27958107,.00034790131,-.22175483,-.057826232
"Three Rivers Livestock Auction, TX",May 2009,5,2009,May 2009_127,-205767.72,-1342862.6,456.65292,2625,101.31043,118.09917,1214422.3,28.466249,-98.176018,6.3958821,6.1741276,-.27195859,.00047352698,-.22175483,-.050203748
"Three Rivers Livestock Auction, TX",Jun 2009,6,2009,Jun 2009_127,-205767.72,-1342862.6,442.81265,1202,96.627373,112.64005,514309.63,28.466249,-98.176018,6.3971224,6.1753678,-.30397567,.00083347136,-.22175483,-.082220815
"Three Rivers Livestock Auction, TX",Jul 2009,7,2009,Jul 2009_127,-205767.72,-1342862.6,397.37424,1098,95.07309,110.8282,414820,28.466249,-98.176018,6.3965564,6.1748013,-.41167775,.00066816149,-.22175483,-.1899229
"Three Rivers Livestock Auction, TX",Aug 2009,8,2009,Aug 2009_127,-205767.72,-1342862.6,427.45987,2621,96.637146,112.65144,1082695.9,28.466249,-98.176018,6.3973761,6.175621,-.33951566,.00090778433,-.22175483,-.11776081
"Three Rivers Livestock Auction, TX",Sep 2009,9,2009,Sep 2009_127,-205767.72,-1342862.6,433.92606,1757,95.00605,110.75005,724333.81,28.466249,-98.176018,6.3973761,6.175621,-.32450196,.00090778433,-.22175483,-.10274712
"Three Rivers Livestock Auction, TX",Oct 2009,10,2009,Oct 2009_127,-205767.72,-1342862.6,431.35434,2668,93.160629,108.59881,1072142.3,28.466249,-98.176018,6.3973761,6.175621,-.33044621,.00090778433,-.22175483,-.10869137
"Three Rivers Livestock Auction, TX",Nov 2009,11,2009,Nov 2009_127,-205767.72,-1342862.6,488.85773,2368,90.857025,105.91347,1051774.6,28.466249,-98.176018,6.3973761,6.175621,-.20530459,.00090778433,-.22175483,.016450251
"Three Rivers Livestock Auction, TX",Dec 2009,12,2009,Dec 2009_127,-205767.72,-1342862.6,466.85107,1274,91.17244,106.28115,542264.75,28.466249,-98.176018,6.3973761,6.175621,-.25136563,.00090778433,-.22175483,-.029610788
"Three Rivers Livestock Auction, TX",Jan 2010,1,2010,Jan 2010_127,-205767.72,-1342862.6,479.22318,1796,96.289711,110.43499,828750.94,28.466249,-98.176018,6.3973761,6.175621,-.22520968,.00090778433,-.22175483,-.0034548398
"Three Rivers Livestock Auction, TX",Feb 2010,2,2010,Feb 2010_127,-205767.72,-1342862.6,474.63345,1148,99.794563,114.45473,543759.81,28.466249,-98.176018,6.3973761,6.175621,-.23483321,.00090778433,-.22175483,-.013078367
"Three Rivers Livestock Auction, TX",Mar 2010,3,2010,Mar 2010_127,-205767.72,-1342862.6,439.35959,931,104.78047,120.17308,428598,28.466249,-98.176018,6.3981857,6.1764307,-.31286746,.00073018816,-.22175483,-.091112621
"Three Rivers Livestock Auction, TX",Apr 2010,4,2010,Apr 2010_127,-205767.72,-1342862.6,491.64481,1585,109.75475,125.8781,855271.63,28.466249,-98.176018,6.3983197,6.1765647,-.20056292,.00072320364,-.22175483,.021191921
"Three Rivers Livestock Auction, TX",May 2010,5,2010,May 2010_127,-205767.72,-1342862.6,532.5791,3682,108.96745,124.97514,2136804,28.466249,-98.176018,6.3980517,6.1762972,-.12032054,.00074433652,-.22175483,.10143431
"Three Rivers Livestock Auction, TX",Jun 2010,6,2010,Jun 2010_127,-205767.72,-1342862.6,530.82819,1165,105.67554,121.19965,653513.31,28.466249,-98.176018,6.403317,6.1815619,-.1288785,.0022847701,-.22175483,.092876345
"Three Rivers Livestock Auction, TX",Jul 2010,7,2010,Jul 2010_127,-205767.72,-1342862.6,533.19666,1844,110.29624,126.49914,1084448.8,28.466249,-98.176018,6.4019566,6.1802015,-.12306624,.0018838079,-.22175483,.098688602
"Three Rivers Livestock Auction, TX",Aug 2010,8,2010,Aug 2010_127,-205767.72,-1342862.6,528.04083,1855,113.04611,129.65297,1107304.5,28.466249,-98.176018,6.3998876,6.178133,-.13071406,.0012763735,-.22175483,.09104079
"Three Rivers Livestock Auction, TX",Sep 2010,9,2010,Sep 2010_127,-205767.72,-1342862.6,534.28375,1673,107.42917,123.21088,960262.88,28.466249,-98.176018,6.3998876,6.178133,-.11896049,.0012763735,-.22175483,.10279435
"Three Rivers Livestock Auction, TX",Oct 2010,10,2010,Oct 2010_127,-205767.72,-1342862.6,536.28754,2242,97.847237,112.22133,1176472.8,28.466249,-98.176018,6.3998876,6.178133,-.11521732,.0012763735,-.22175483,.10653752
"Three Rivers Livestock Auction, TX",Nov 2010,11,2010,Nov 2010_127,-205767.72,-1342862.6,538.32245,2132,99.443504,114.0521,1141316.6,28.466249,-98.176018,6.3998876,6.178133,-.1114298,.0012763735,-.22175483,.11032504
"Three Rivers Livestock Auction, TX",Dec 2010,12,2010,Dec 2010_127,-205767.72,-1342862.6,525.85156,1623,108.02252,123.8914,921925.88,28.466249,-98.176018,6.3998876,6.178133,-.13486874,.0012763735,-.22175483,.086886108
"Three Rivers Livestock Auction, TX",Jan 2011,1,2011,Jan 2011_127,-205767.72,-1342862.6,500.72339,910,116.90418,129.97511,532683.63,28.466249,-98.176018,6.3998876,6.178133,-.18383372,.0012763735,-.22175483,.037921127
"Three Rivers Livestock Auction, TX",Feb 2011,2,2011,Feb 2011_127,-205767.72,-1342862.6,516.99146,1936,124.79611,138.74942,1249078.6,28.466249,-98.176018,6.3998876,6.178133,-.15186131,.0012763735,-.22175483,.069893539
"Three Rivers Livestock Auction, TX",Mar 2011,3,2011,Mar 2011_127,-205767.72,-1342862.6,475.55817,918,134.29015,149.30498,586260.31,28.466249,-98.176018,6.3982453,6.1764903,-.23375595,.0018009472,-.22175483,-.012001108
"Three Rivers Livestock Auction, TX",Apr 2011,4,2011,Apr 2011_127,-205767.72,-1342862.6,467.81787,2706,133.12321,148.00757,1685227.1,28.466249,-98.176018,6.3990445,6.1772895,-.25096554,.0015017629,-.22175483,-.029210702
"Three Rivers Livestock Auction, TX",May 2011,5,2011,May 2011_127,-205767.72,-1342862.6,470.54636,1622,128.18677,142.51918,978355,28.466249,-98.176018,6.3996234,6.1778684,-.24572882,.0013339729,-.22175483,-.023973983
"Three Rivers Livestock Auction, TX",Jun 2011,6,2011,Jun 2011_127,-205767.72,-1342862.6,445.76059,2011,125.09567,139.08247,1121388.4,28.466249,-98.176018,6.3959885,6.1742334,-.29620636,.00026589635,-.22175483,-.074451499
"Three Rivers Livestock Auction, TX",Jul 2011,7,2011,Jul 2011_127,-205767.72,-1342862.6,433.79892,1890,132.47281,147.28444,1086118,28.466249,-98.176018,6.3960948,6.1743402,-.32351363,.00029637921,-.22175483,-.10175879
"Three Rivers Livestock Auction, TX",Aug 2011,8,2011,Aug 2011_127,-205767.72,-1342862.6,424.14685,1294,122.43781,136.12744,671995.06,28.466249,-98.176018,6.3955703,6.1738153,-.34549025,.00015063478,-.22175483,-.12373541
"Three Rivers Livestock Auction, TX",Sep 2011,9,2011,Sep 2011_127,-205767.72,-1342862.6,440.87131,490,120.03853,133.4599,259315.55,28.466249,-98.176018,6.3955703,6.1738153,-.30681732,.00015063478,-.22175483,-.085062481
"Torrington Livestock Commission Co., WY",Jan 2002,1,2002,Jan 2002_128,-636592.75,271490.5,606.255,14716,90.40049,125.67084,8065214,42.066319,-104.192,6.3936849,6.4804063,.013615806,.0005598776,.08672145,-.073105641
"Torrington Livestock Commission Co., WY",Feb 2002,2,2002,Feb 2002_128,-636592.75,271490.5,641.01971,14688,87.507324,121.64889,8239075.5,42.066319,-104.192,6.3936849,6.4804063,.069375716,.0005598776,.08672145,-.017345734
"Torrington Livestock Commission Co., WY",Mar 2002,3,2002,Mar 2002_128,-636592.75,271490.5,673.08868,12363,88.224167,122.6454,7341482,42.066319,-104.192,6.3928919,6.4796133,.11898509,.00038626805,.08672145,.032263648
"Torrington Livestock Commission Co., WY",Apr 2002,4,2002,Apr 2002_128,-636592.75,271490.5,651.18939,11009,78.89222,109.67254,5655739,42.066319,-104.192,6.3933744,6.4800959,.085426368,.0004518599,.08672145,-.0012950805
"Torrington Livestock Commission Co., WY",May 2002,5,2002,May 2002_128,-636592.75,271490.5,647.59644,6458,83.887695,116.61703,3508332.3,42.066319,-104.192,6.3930149,6.4797363,.080252558,.00038720825,.08672145,-.0064688907
"Torrington Livestock Commission Co., WY",Jun 2002,6,2002,Jun 2002_128,-636592.75,271490.5,736.92145,4287,78.602791,109.2702,2483205.5,42.066319,-104.192,6.395359,6.4820805,.20712224,.00037310133,.08672145,.12040079
"Torrington Livestock Commission Co., WY",Jul 2002,7,2002,Jul 2002_128,-636592.75,271490.5,645.63971,1963,83.061523,115.46852,1052714.1,42.066319,-104.192,6.3949261,6.4816475,.075315505,.00026197487,.08672145,-.011405939
"Torrington Livestock Commission Co., WY",Aug 2002,8,2002,Aug 2002_128,-636592.75,271490.5,722.50507,6825,76.0401,105.70764,3749611,42.066319,-104.192,6.395978,6.4826994,.18674667,.00054506061,.08672145,.10002523
"Torrington Livestock Commission Co., WY",Sep 2002,9,2002,Sep 2002_128,-636592.75,271490.5,608.09399,19660,84.186661,117.03264,10064624,42.066319,-104.192,6.395978,6.4826994,.014351448,.00054506061,.08672145,-.07237
"Torrington Livestock Commission Co., WY",Oct 2002,10,2002,Oct 2002_128,-636592.75,271490.5,562.203,17813,75.939583,105.5679,7604986,42.066319,-104.192,6.395978,6.4826994,-.064114965,.00054506061,.08672145,-.15083641
"Torrington Livestock Commission Co., WY",Nov 2002,11,2002,Nov 2002_128,-636592.75,271490.5,532.35077,22701,84.693291,117.73694,10235095,42.066319,-104.192,6.395978,6.4826994,-.11867515,.00054506061,.08672145,-.20539659
"Torrington Livestock Commission Co., WY",Dec 2002,12,2002,Dec 2002_128,-636592.75,271490.5,562.13519,7331,86.491096,120.23617,3564309.5,42.066319,-104.192,6.395978,6.4826994,-.064235605,.00054506061,.08672145,-.15095705
"Torrington Livestock Commission Co., WY",Jan 2003,1,2003,Jan 2003_128,-636592.75,271490.5,597.03101,13463,89.386024,121.49171,7184695,42.066319,-104.192,6.395978,6.4826994,-.0040086904,.00054506061,.08672145,-.090730138
"Torrington Livestock Commission Co., WY",Feb 2003,2,2003,Feb 2003_128,-636592.75,271490.5,652.02942,15169,85.924316,116.78663,8498459,42.066319,-104.192,6.395978,6.4826994,.084111772,.00054506061,.08672145,-.0026096767
"Torrington Livestock Commission Co., WY",Mar 2003,3,2003,Mar 2003_128,-636592.75,271490.5,680.78809,11468,82.967743,112.76812,6477522.5,42.066319,-104.192,6.3947911,6.4815125,.1284598,.0011091671,.08672145,.04173835
"Torrington Livestock Commission Co., WY",Apr 2003,4,2003,Apr 2003_128,-636592.75,271490.5,707.79291,12083,82.379219,111.96821,7045286.5,42.066319,-104.192,6.395288,6.4820094,.1668635,.00085829146,.08672145,.080142058
"Torrington Livestock Commission Co., WY",May 2003,5,2003,May 2003_128,-636592.75,271490.5,710.9505,4798,89.928345,122.22883,3067582,42.066319,-104.192,6.3959088,6.4826303,.17069399,.00057293789,.08672145,.083972551
"Torrington Livestock Commission Co., WY",Jun 2003,6,2003,Jun 2003_128,-636592.75,271490.5,596.2713,693,93.876205,127.59467,387911.5,42.066319,-104.192,6.3927989,6.4795203,-.0021033343,.0004237137,.08672145,-.088824779
"Torrington Livestock Commission Co., WY",Jul 2003,7,2003,Jul 2003_128,-636592.75,271490.5,837.81537,842,89.734039,121.96474,633020.31,42.066319,-104.192,6.3928871,6.4796085,.3379108,.0004005224,.08672145,.25118935
"Torrington Livestock Commission Co., WY",Aug 2003,8,2003,Aug 2003_128,-636592.75,271490.5,846.54974,2303,94.356087,128.24693,1839570,42.066319,-104.192,6.3909645,6.4776859,.35020459,.00094178109,.08672145,.26348314
"Torrington Livestock Commission Co., WY",Sep 2003,9,2003,Sep 2003_128,-636592.75,271490.5,738.7572,14928,92.46434,125.6757,10197122,42.066319,-104.192,6.3909645,6.4776859,.21400511,.00094178109,.08672145,.12728366
"Torrington Livestock Commission Co., WY",Oct 2003,10,2003,Oct 2003_128,-636592.75,271490.5,611.85498,18699,91.916695,124.93136,10516260,42.066319,-104.192,6.3909645,6.4776859,.025530936,.00094178109,.08672145,-.061190508
"Torrington Livestock Commission Co., WY",Nov 2003,11,2003,Nov 2003_128,-636592.75,271490.5,540.53949,23509,96.384766,131.00427,12248136,42.066319,-104.192,6.3909645,6.4776859,-.098396659,.00094178109,.08672145,-.18511811
"Torrington Livestock Commission Co., WY",Dec 2003,12,2003,Dec 2003_128,-636592.75,271490.5,536.30957,10005,107.49211,146.10115,5767787.5,42.066319,-104.192,6.3909645,6.4776859,-.10625303,.00094178109,.08672145,-.19297448
"Torrington Livestock Commission Co., WY",Jan 2004,1,2004,Jan 2004_128,-636592.75,271490.5,627.21252,10048,102.73074,136.00766,6474329.5,42.066319,-104.192,6.3909645,6.4776859,.050321225,.00094178109,.08672145,-.036400221
"Torrington Livestock Commission Co., WY",Feb 2004,2,2004,Feb 2004_128,-636592.75,271490.5,649.69086,11931,92.900795,122.99355,7201169.5,42.066319,-104.192,6.3909645,6.4776859,.085532308,.00094178109,.08672145,-.0011891368
"Torrington Livestock Commission Co., WY",Mar 2004,3,2004,Mar 2004_128,-636592.75,271490.5,674.8808,9135,101.11902,133.87386,6234023.5,42.066319,-104.192,6.3928771,6.4795985,.12165878,.001610502,.08672145,.034937333
"Torrington Livestock Commission Co., WY",Apr 2004,4,2004,Apr 2004_128,-636592.75,271490.5,667.57654,8390,100.82481,133.48434,5647164.5,42.066319,-104.192,6.3911705,6.4778919,.11248348,.0009824147,.08672145,.025762035
"Torrington Livestock Commission Co., WY",May 2004,5,2004,May 2004_128,-636592.75,271490.5,743.23395,7140,106.97941,141.63257,5677066,42.066319,-104.192,6.392457,6.4791784,.21855402,.0014248973,.08672145,.13183258
"Torrington Livestock Commission Co., WY",Jun 2004,6,2004,Jun 2004_128,-636592.75,271490.5,752.21332,4721,111.45834,147.56233,3958107.8,42.066319,-104.192,6.3937893,6.4805107,.22923067,.0010680045,.08672145,.14250924
"Torrington Livestock Commission Co., WY",Jul 2004,7,2004,Jul 2004_128,-636592.75,271490.5,761.70764,4532,114.15295,151.12979,3940627,42.066319,-104.192,6.394268,6.4809895,.24129485,.00094714167,.08672145,.1545734
"Torrington Livestock Commission Co., WY",Aug 2004,8,2004,Aug 2004_128,-636592.75,271490.5,757.74634,4843,117.71981,155.85204,4320041,42.066319,-104.192,6.3939905,6.4807119,.23635826,.0010166041,.08672145,.14963682
"Torrington Livestock Commission Co., WY",Sep 2004,9,2004,Sep 2004_128,-636592.75,271490.5,713.43976,13568,105.56565,139.76085,10218703,42.066319,-104.192,6.3939905,6.4807119,.1761075,.0010166041,.08672145,.089386053
"Torrington Livestock Commission Co., WY",Oct 2004,10,2004,Oct 2004_128,-636592.75,271490.5,578.55518,24779,100.25035,132.72382,14371909,42.066319,-104.192,6.3939905,6.4807119,-.033456709,.0010166041,.08672145,-.12017816
"Torrington Livestock Commission Co., WY",Nov 2004,11,2004,Nov 2004_128,-636592.75,271490.5,540.06976,13260,109.56065,145.04994,7845994.5,42.066319,-104.192,6.3939905,6.4807119,-.10229196,.0010166041,.08672145,-.18901341
"Torrington Livestock Commission Co., WY",Dec 2004,12,2004,Dec 2004_128,-636592.75,271490.5,575.87976,8163,106.14049,140.5219,4989565,42.066319,-104.192,6.3939905,6.4807119,-.038091566,.0010166041,.08672145,-.12481301
"Torrington Livestock Commission Co., WY",Jan 2005,1,2005,Jan 2005_128,-636592.75,271490.5,631.07733,12043,115.34422,147.7027,8766235,42.066319,-104.192,6.3939905,6.4807119,.053437803,.0010166041,.08672145,-.033283643
"Torrington Livestock Commission Co., WY",Feb 2005,2,2005,Feb 2005_128,-636592.75,271490.5,647.65466,11926,113.22769,144.99242,8745627,42.066319,-104.192,6.3939905,6.4807119,.079367258,.0010166041,.08672145,-.007354192
"Torrington Livestock Commission Co., WY",Mar 2005,3,2005,Mar 2005_128,-636592.75,271490.5,670.56818,6396,147.76483,189.21855,6337565.5,42.066319,-104.192,6.3901248,6.4768462,.11800043,.001332355,.08672145,.031278986
"Torrington Livestock Commission Co., WY",Apr 2005,4,2005,Apr 2005_128,-636592.75,271490.5,682.50934,10666,115.09122,147.37872,8378231.5,42.066319,-104.192,6.3906007,6.4773221,.13517579,.0010950526,.08672145,.048454355
"Torrington Livestock Commission Co., WY",May 2005,5,2005,May 2005_128,-636592.75,271490.5,681.35504,2013,195.87231,250.82205,2686521.5,42.066319,-104.192,6.3909965,6.4777179,.13308695,.00090737874,.08672145,.046365499
"Torrington Livestock Commission Co., WY",Jun 2005,6,2005,Jun 2005_128,-636592.75,271490.5,739.8717,337,118.19228,151.34976,294696.81,42.066319,-104.192,6.3915153,6.4782367,.21496144,.00090946694,.08672145,.12824
"Torrington Livestock Commission Co., WY",Jul 2005,7,2005,Jul 2005_128,-636592.75,271490.5,879.49811,1527,97.620705,125.00706,1311039.9,42.066319,-104.192,6.3898349,6.4765568,.38951612,.00099294086,.08672145,.30279467
"Torrington Livestock Commission Co., WY",Aug 2005,8,2005,Aug 2005_128,-636592.75,271490.5,857.01489,1036,105.00554,134.46364,932310,42.066319,-104.192,6.389719,6.4764404,.36373603,.0010075488,.08672145,.27701458
"Torrington Livestock Commission Co., WY",Sep 2005,9,2005,Sep 2005_128,-636592.75,271490.5,769.86371,7930,100.48689,128.67734,6134744.5,42.066319,-104.192,6.389719,6.4764404,.2564944,.0010075488,.08672145,.16977295
"Torrington Livestock Commission Co., WY",Oct 2005,10,2005,Oct 2005_128,-636592.75,271490.5,626.59106,16369,104.58123,133.92029,10726550,42.066319,-104.192,6.389719,6.4764404,.05057513,.0010075488,.08672145,-.036146317
"Torrington Livestock Commission Co., WY",Nov 2005,11,2005,Nov 2005_128,-636592.75,271490.5,560.9823,13031,123.48597,158.12854,9027023,42.066319,-104.192,6.389719,6.4764404,-.060029633,.0010075488,.08672145,-.14675108
"Torrington Livestock Commission Co., WY",Dec 2005,12,2005,Dec 2005_128,-636592.75,271490.5,545.52441,7572,125.78721,161.07536,5195906,42.066319,-104.192,6.389719,6.4764404,-.087971337,.0010075488,.08672145,-.17469278
"Torrington Livestock Commission Co., WY",Jan 2006,1,2006,Jan 2006_128,-636592.75,271490.5,628.63684,11138,116.1647,144.10483,8133570.5,42.066319,-104.192,6.389719,6.4764404,.053834789,.0010075488,.08672145,-.032886658
